cups_direccion,cups_municipio,cups_codigo_postal,cups_codigo,cups_distribuidor,fecha,consumo
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-01,204.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-02,241.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-03,224.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-04,225.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-05,238.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-06,238.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-07,240.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-08,240.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-09,239.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-10,222.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-11,214.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-12,237.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-13,247.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-14,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-15,240.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-16,243.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-17,232.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-18,234.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-19,250.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-20,250.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-21,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-22,248.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-23,247.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-24,234.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-25,181.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-26,238.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-27,236.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-28,235.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-29,234.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-09-30,235.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-01,243.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-02,240.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-03,238.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-04,237.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-05,239.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-06,240.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-07,243.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-08,242.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-09,243.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-10,241.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-11,242.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-12,244.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-13,244.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-14,244.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-15,247.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-16,247.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-17,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-18,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-19,248.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-20,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-21,246.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-22,248.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-23,249.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-24,249.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-25,249.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-26,251.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-27,254.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-28,260.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-29,256.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-30,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-10-31,258.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-01,258.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-02,260.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-03,261.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-04,261.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-05,254.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-06,258.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-07,260.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-08,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-09,267.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-10,263.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-11,265.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-12,257.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-13,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-14,258.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-15,202.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-16,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-17,263.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-18,261.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-19,259.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-20,263.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-21,260.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-22,268.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-23,269.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-24,266.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-25,265.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-26,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-27,260.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-28,265.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-29,265.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-11-30,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-01,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-02,274.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-03,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-04,263.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-05,277.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-06,278.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-07,275.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-08,280.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-09,272.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-10,262.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-11,245.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-12,271.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-13,259.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-14,276.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-15,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-16,266.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-17,264.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-18,266.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-19,279.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-20,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-21,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-22,277.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-23,273.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-24,267.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-25,265.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-26,270.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-27,269.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-28,277.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-29,278.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-30,276.0
"Autopista TF-1 PK 79+130, C/ Avda. Océanos, El Galeón-Adeje",ADEJE,38670,ES0031601106520001SN0F,EDISTRIBUCIÓN,2022-12-31,267.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-01,166.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-02,197.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-03,199.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-04,200.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-05,198.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-06,202.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-07,200.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-08,202.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-09,202.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-10,199.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-11,188.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-12,194.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-13,201.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-14,200.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-15,204.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-16,202.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-17,206.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-18,205.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-19,204.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-20,204.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-21,203.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-22,205.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-23,206.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-24,205.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-25,157.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-26,181.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-27,176.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-28,193.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-29,207.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-09-30,199.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-01,181.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-02,208.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-03,212.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-04,210.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-05,214.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-06,213.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-07,213.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-08,210.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-09,213.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-10,215.0
"Autopista TF-1 PK 80,2 Enlace Los Olivos, Adeje",ADEJE,38670,ES0031601106527001CC0F,EDISTRIBUCIÓN,2022-10-11,216.0
